Row ID,Order ID,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Province,Region,Customer Segment,Product Category,Product Container,Product Base Margin,Customer Rating
7935,56708,Not Specified,36,407.17,0.04,Regular Air,-12.82 Toman,11.58,6.97,East Azerbaijan,West,Corporate,Office Supplies,Small Box,0.35,
142,902,Not Specified,10,1925.83,0.09,Regular Air,359.83 Toman,207.48,0.99,East Azerbaijan,West,Corporate,Office Supplies,Small Box,0.55,
422,2823,High,17,357.43,0.08,Regular Air,-135.98 Toman,20.97,6.5,East Azerbaijan,West,Home Office,Technology,Small Box,0.78,Average
423,2823,High,21,4754.08,0.0,Delivery Truck,299.88 Toman,225.02,28.66,East Azerbaijan,West,Home Office,Office Supplies,Jumbo Drum,0.72,
460,3110,High,13,1601.32,0.04,Delivery Truck,377.81 Toman,119.99,14.0,East Azerbaijan,West,Corporate,Technology,Jumbo Drum,0.36,
591,4034,Not Specified,44,3367.24,0.07,Regular Air,-1183.69 Toman,79.52,48.2,East Azerbaijan,West,Small Business,Furniture,Medium Box,0.74,Poor
592,4034,Not Specified,37,5723.24,0.0,Delivery Truck,-194.967 Toman,145.98,51.92,East Azerbaijan,West,Small Business,Furniture,Jumbo Box,0.69,
593,4037,High,27,188.07,0.0,Regular Air,-101.85 Toman,6.48,7.86,East Azerbaijan,West,Corporate,Office Supplies,Small Box,0.37,Excellent
775,5538,Critical,43,1281.28,0.05,Regular Air,415.854 Toman,29.17,6.27,East Azerbaijan,West,Consumer,Office Supplies,Small Box,0.37,
776,5538,Critical,13,1940.31,0.03,Delivery Truck,-668.187 Toman,146.05,80.2,East Azerbaijan,West,Consumer,Furniture,Jumbo Box,0.71,
777,5538,Critical,4,430.848,0.06,,-492.76700000000005 Toman,125.99,5.63,East Azerbaijan,West,Consumer,Technology,Small Box,0.6,
814,5863,Medium,40,933.21,0.05,Regular Air,207.18 Toman,22.98,7.58,East Azerbaijan,West,Corporate,Furniture,Small Box,0.51,
997,7175,Critical,10,748.25,0.05,Delivery Truck,-86.99 Toman,70.98,26.74,East Azerbaijan,West,Corporate,Furniture,Jumbo Box,0.6,
1068,7878,Critical,50,3904.12,0.07,Delivery Truck,-1508.46 Toman,81.94,55.81,East Azerbaijan,West,Corporate,Furniture,Jumbo Box,0.6,
1069,7878,Critical,41,343.64,0.06,Regular Air,13.29 Toman,8.57,3.44,East Azerbaijan,West,Corporate,Furniture,Small Pack,0.49,
1070,7878,Low,42,256.64,0.03,Regular Air,-28.29 Toman,5.81,3.37,East Azerbaijan,West,Corporate,Office Supplies,Wrap Bag,0.54,
1171,8551,Critical,25,185.64,0.1,Regular Air,-69.874 Toman,7.45,6.28,East Azerbaijan,West,Corporate,Office Supplies,Small Box,0.4,
1172,8551,Critical,34,225.98,0.01,Regular Air,-135.74 Toman,6.48,7.86,East Azerbaijan,West,Corporate,Office Supplies,Small Box,0.37,
1207,8834,High,1,16.73,0.08,Regular Air,-6.96 Toman,12.64,4.98,East Azerbaijan,West,Consumer,Furniture,Small Pack,0.48,Excellent
1261,9155,Critical,17,518.8,0.1,Regular Air,54.62949999999999 Toman,30.98,11.63,East Azerbaijan,West,Consumer,Office Supplies,Small Box,0.37,Poor
1408,10242,Medium,32,690.88,0.08,Regular Air,119.25 Toman,22.98,7.58,East Azerbaijan,West,Home Office,Furniture,Small Box,0.51,
1711,12292,Not Specified,32,824.24,0.1,Regular Air,-127.23 Toman,26.31,5.89,East Azerbaijan,West,Consumer,Technology,Small Box,0.75,Average
2118,15109,Not Specified,11,230.72,0.08,Regular Air,-68.76 Toman,20.95,5.99,East Azerbaijan,West,Home Office,Technology,Small Box,0.65,
2119,15109,Not Specified,45,293.47,0.06,Regular Air,-205.38 Toman,6.48,8.4,East Azerbaijan,West,Home Office,Office Supplies,Small Box,0.37,
2120,15109,Not Specified,33,88.7,0.06,Regular Air,-89.13 Toman,2.52,4.28,East Azerbaijan,West,Home Office,Office Supplies,Wrap Bag,0.44,
2121,15109,Not Specified,23,262.78,0.04,Regular Air,19.36 Toman,10.98,3.37,East Azerbaijan,West,Home Office,Office Supplies,Small Pack,0.57,
2122,15109,Not Specified,10,142.15,0.09,Regular Air,-58.18 Toman,14.03,9.37,East Azerbaijan,West,Home Office,Office Supplies,Small Box,0.56,
2126,15142,Not Specified,21,330.22,0.07,Regular Air,-51.7155 Toman,15.28,10.91,East Azerbaijan,West,Corporate,Office Supplies,Small Box,0.36,
2199,15872,Not Specified,48,5198.12,0.01,Delivery Truck,1481.67 Toman,100.98,15.66,East Azerbaijan,West,Corporate,Office Supplies,Jumbo Drum,0.57,
2201,15872,Not Specified,19,718.41,0.1,Regular Air,23.94 Toman,40.99,17.48,East Azerbaijan,West,Corporate,Office Supplies,Small Box,0.36,
2216,16032,Low,35,436.98,0.07,Regular Air,75.61 Toman,12.64,4.98,East Azerbaijan,West,Home Office,Furniture,Small Pack,0.48,Poor
2242,16165,Not Specified,4,136.68,0.01,Express Air,-125.16 Toman,30.73,4.0,East Azerbaijan,West,Small Business,Technology,Small Box,0.75,
2243,16165,Not Specified,24,1452.48,0.07,Express Air,376.52 Toman,62.18,10.84,East Azerbaijan,West,Small Business,Furniture,Medium Box,0.63,Excellent
2244,16165,Not Specified,19,3555.29,0.09,Express Air,183.28 Toman,193.17,19.99,East Azerbaijan,West,Small Business,Office Supplies,Small Box,0.71,
2426,17632,Medium,38,71.12,0.1,Regular Air,-21.89 Toman,1.98,0.7,East Azerbaijan,West,Corporate,Office Supplies,Wrap Bag,0.83,
2691,19492,High,9,691.09,0.08,Regular Air,364.03 Toman,78.69,19.99,East Azerbaijan,West,Small Business,Furniture,Small Box,0.43,
2692,19492,High,33,713.7,0.02,Regular Air,176.09 Toman,21.98,2.87,East Azerbaijan,West,Small Business,Office Supplies,Small Pack,0.55,
2786,20102,High,15,333.3,0.03,Regular Air,71.04 Toman,22.24,1.99,East Azerbaijan,West,Small Business,Technology,Small Pack,0.43,
3050,21863,Not Specified,27,85.77,0.03,Regular Air,-102.0165 Toman,2.84,5.44,East Azerbaijan,West,Small Business,Office Supplies,Small Box,0.36,
3058,21894,Critical,6,54.3,0.1,,1.27 Toman,9.68,2.03,East Azerbaijan,West,Consumer,Office Supplies,Wrap Bag,0.37,
3159,22663,Low,35,9843.11,0.07,Delivery Truck,-384.6 Toman,280.98,57.0,East Azerbaijan,West,Corporate,Furniture,Jumbo Drum,0.78,
3160,22663,Low,15,7190.06,0.08,Delivery Truck,1908.45 Toman,500.98,28.14,East Azerbaijan,West,Corporate,Technology,Jumbo Drum,0.38,
3317,23713,Not Specified,38,3701.5205,0.05,Regular Air,894.06 Toman,115.99,5.92,East Azerbaijan,West,Consumer,Technology,Small Box,0.58,Average
3411,24358,Critical,27,7333.45,0.07,Regular Air,-207.28 Toman,279.48,35.0,East Azerbaijan,West,Small Business,Office Supplies,Large Box,0.8,Excellent
3415,24386,High,41,4256.51,0.03,Regular Air,1653.96 Toman,100.97,7.18,East Azerbaijan,West,Corporate,Technology,Small Box,0.46,
3416,24386,High,12,503.08,0.01,Regular Air,-102.74 Toman,40.98,6.5,East Azerbaijan,West,Corporate,Technology,Small Box,0.74,
3596,25638,High,31,163.89,0.02,Regular Air,-108.55 Toman,4.89,4.93,East Azerbaijan,West,Corporate,Technology,Small Pack,0.66,
3597,25638,High,12,115.45,0.07,Regular Air,23.53 Toman,10.06,2.06,East Azerbaijan,West,Corporate,Office Supplies,Wrap Bag,0.39,Poor
3638,26016,High,2,154.94,0.09,Regular Air,-358.43 Toman,77.51,4.0,East Azerbaijan,West,Consumer,Technology,Small Box,0.76,
3639,26016,High,44,1642.642,0.08,,314.838 Toman,45.99,4.99,East Azerbaijan,West,Consumer,Technology,Small Box,0.56,
3735,26691,Not Specified,37,270.43,0.07,Regular Air,-83.15650000000001 Toman,7.68,6.16,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.35,
3793,27015,Low,24,1339.25,0.03,Regular Air,142.51 Toman,56.96,13.22,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.56,
3945,28130,Low,23,404.24,0.02,Express Air,-76.9925 Toman,15.99,13.18,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.37,
3946,28130,Low,32,1381.88,0.09,Express Air,598.2 Toman,46.94,6.77,Tehran,Tehran,Corporate,Furniture,Small Box,0.44,
3964,28290,Low,43,1307.35,0.05,Express Air,-154.24 Toman,30.42,8.65,Tehran,Tehran,Home Office,Technology,Small Box,0.74,
3965,28290,Low,3,523.58,0.01,Express Air,-179.36 Toman,161.55,19.99,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.66,
4211,29927,High,19,257.97,0.03,Regular Air,33.1755 Toman,12.95,4.98,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.4,Average
4387,31238,Medium,21,7512.03,0.09,Express Air,2017.64 Toman,363.25,19.99,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.57,
4505,32067,High,27,2853.8835,0.06,Regular Air,492.237 Toman,125.99,7.69,Tehran,Tehran,Small Business,Technology,Small Box,0.58,
4527,32198,Medium,31,240.63,0.02,Regular Air,-117.92 Toman,7.37,5.53,Tehran,Tehran,Consumer,Technology,Small Pack,0.69,
4535,32231,Low,44,192.33,0.01,Regular Air,48.54 Toman,4.26,1.2,Tehran,Tehran,Consumer,Office Supplies,Wrap Bag,0.44,
4563,32452,Medium,3,8.6,0.09,Regular Air,-2.03 Toman,2.88,0.5,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.39,Average
4637,32998,Not Specified,13,1663.83,0.1,Delivery Truck,-484.64 Toman,130.98,54.74,Tehran,Tehran,Corporate,Furniture,Jumbo Box,0.69,
4647,33091,High,24,265.35,0.02,,-128.69 Toman,9.99,11.59,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.4,
4672,33250,Not Specified,40,7381.19,0.04,Regular Air,2998.88 Toman,177.98,0.99,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.56,
4689,33378,High,25,945.36,0.1,Regular Air,219.85 Toman,39.98,9.83,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.4,
4766,33889,Low,46,9046.33,0.0,Delivery Truck,1398.03 Toman,180.98,55.24,Tehran,Tehran,Small Business,Office Supplies,Jumbo Drum,0.57,Excellent
4768,33889,Low,27,159.05,0.04,Regular Air,21.46 Toman,5.98,2.5,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.36,
4769,33889,Low,39,116.14,0.01,Regular Air,50.44 Toman,2.88,0.5,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.36,
4858,34567,Low,18,3344.11,0.03,Delivery Truck,588.54 Toman,180.98,26.2,Tehran,Tehran,Consumer,Furniture,Jumbo Drum,0.59,
5078,36163,Low,32,463.0,0.07,Regular Air,24.6075 Toman,14.45,7.17,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.38,
5114,36449,Not Specified,6,90.75,0.02,Regular Air,-26.39 Toman,12.99,14.37,Tehran,Tehran,Corporate,Furniture,Large Box,0.73,
5379,38240,High,4,41.53,0.04,Regular Air,-15.525 Toman,8.6,6.19,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.38,
5450,38693,Low,3,2222.61,0.02,Regular Air,196.08 Toman,699.99,24.49,Tehran,Tehran,Home Office,Technology,Large Box,0.41,
5483,38917,Low,11,618.1964999999999,0.02,Regular Air,-132.52800000000002 Toman,65.99,8.8,Tehran,Tehran,Consumer,Technology,Small Box,0.58,
5501,39015,Medium,13,5236.14,0.05,Delivery Truck,567.59 Toman,399.98,12.06,Tehran,Tehran,Corporate,Technology,Jumbo Box,0.56,
5502,39015,Medium,11,74.02,0.07,Regular Air,-28.45 Toman,6.48,5.74,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.37,
5770,40962,Critical,28,1553.66,0.03,Regular Air,547.48 Toman,54.48,0.99,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.57,
5771,40962,Critical,30,3276.9965,0.0,Regular Air,653.058 Toman,125.99,8.99,Tehran,Tehran,Corporate,Technology,Small Box,0.59,
5786,41059,Medium,26,363.16,0.08,Express Air,3.9185 Toman,14.27,7.27,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.38,
5787,41059,Medium,45,12571.63,0.09,Regular Air,5455.96 Toman,300.98,13.99,Tehran,Tehran,Corporate,Technology,Medium Box,0.39,
5788,41059,Medium,21,128.86,0.0,Express Air,24.53 Toman,5.84,1.2,Tehran,Tehran,Corporate,Office Supplies,Wrap Bag,0.55,
5872,41664,Critical,5,54.8,0.0,Regular Air,-15.3 Toman,9.78,1.99,Tehran,Tehran,Corporate,Technology,Small Pack,0.43,
5873,41664,Critical,40,1038.19,0.07,Regular Air,230.69 Toman,25.98,4.08,Tehran,Tehran,Corporate,Office Supplies,Small Pack,0.57,
6135,43424,Not Specified,34,772.56,0.04,Express Air,143.87 Toman,22.98,4.5,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.55,Poor
6179,43808,Low,16,108.73,0.04,Regular Air,-22.21 Toman,6.24,5.22,Tehran,Tehran,Small Business,Furniture,Small Box,0.6,
6373,45218,Low,49,309.46,0.08,Regular Air,-82.64 Toman,6.48,2.74,Tehran,Tehran,Home Office,Technology,Small Pack,0.71,
6470,46050,High,3,876.75,0.02,Regular Air,-248.69 Toman,289.53,19.99,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.56,
6496,46243,Low,31,172.99,0.05,Regular Air,61.51 Toman,5.84,1.0,Tehran,Tehran,Corporate,Office Supplies,Wrap Bag,0.38,Excellent
6504,46310,High,29,1935.25,0.04,Regular Air,652.188 Toman,63.98,11.55,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.38,
6505,46310,High,13,278.5,0.1,Regular Air,-6.23 Toman,22.01,5.53,Tehran,Tehran,Home Office,Office Supplies,Small Pack,0.59,Excellent
6506,46310,High,42,5423.58,0.01,Regular Air,1361.56 Toman,120.33,19.99,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.59,
6537,46503,Not Specified,26,1196.7915,0.07,Regular Air,265.392 Toman,55.99,1.25,Tehran,Tehran,Small Business,Technology,Small Pack,0.55,Average
6572,46726,Not Specified,46,325.97,0.02,Regular Air,-255.22 Toman,6.84,8.37,Tehran,Tehran,Small Business,Office Supplies,Small Pack,0.58,
6573,46726,Not Specified,10,49.65,0.02,Regular Air,8.2705 Toman,4.55,1.49,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.35,
6613,47042,Critical,45,1375.3765,0.03,Regular Air,592.218 Toman,35.99,3.3,Tehran,Tehran,Home Office,Technology,Small Pack,0.39,
6635,47174,Critical,42,642.1,0.0,Regular Air,41.56 Toman,13.99,7.51,Tehran,Tehran,Corporate,Technology,Medium Box,0.39,
6746,48034,Not Specified,47,945.86,0.1,Regular Air,31.59 Toman,22.01,5.53,Tehran,Tehran,Home Office,Office Supplies,Small Pack,0.59,
6747,48034,Not Specified,12,2340.5040000000004,0.04,Delivery Truck,243.16 Toman,236.97,59.24,Tehran,Tehran,Home Office,Furniture,Jumbo Box,0.61,
6760,48164,High,33,94.39,0.07,Regular Air,12.31 Toman,2.88,0.7,Tehran,Tehran,Small Business,Office Supplies,Wrap Bag,0.56,
6896,49189,Critical,32,249.59,0.06,Regular Air,101.82 Toman,7.64,1.39,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.36,
6997,49986,Critical,39,110.36,0.05,Regular Air,8.6 Toman,2.84,0.93,Tehran,Tehran,Consumer,Office Supplies,Wrap Bag,0.54,
7054,50336,Not Specified,9,58.98,0.0,Regular Air,-17.7905 Toman,5.77,4.97,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.35,
7059,50373,Critical,9,1455.04,0.06,Regular Air,-7.580000000000041 Toman,161.55,19.99,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.66,
7086,50564,High,30,11041.42,0.07,Regular Air,4456.2525 Toman,387.99,19.99,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.38,
7139,50949,Medium,32,73.55,0.09,Express Air,7.95 Toman,2.18,0.78,Tehran,Tehran,Corporate,Office Supplies,Wrap Bag,0.52,
7198,51361,Low,14,76.06,0.02,Express Air,-35.99 Toman,4.28,5.68,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.4,
7199,51361,Critical,50,18056.68,0.0,Delivery Truck,-6474.654 Toman,349.45,60.0,Tehran,Tehran,Corporate,Furniture,Jumbo Drum,,Average
7258,51780,Low,42,372.69,0.01,Express Air,-177.031 Toman,8.04,8.94,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.4,
7278,51940,High,11,65.5,0.08,Regular Air,-55.94 Toman,5.98,4.38,Tehran,Tehran,Corporate,Technology,Small Pack,0.75,
7305,52071,Not Specified,14,136.85,0.01,Regular Air,-4.4275 Toman,8.85,5.6,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.36,
7306,52071,Not Specified,1,12.74,0.05,Regular Air,-11.39 Toman,7.96,4.95,Tehran,Tehran,Consumer,Furniture,Small Box,0.41,Poor
7449,53152,Medium,5,185.79,0.02,Regular Air,-159.68 Toman,34.98,7.53,Tehran,Tehran,Corporate,Technology,Small Box,0.76,
7451,53152,Medium,9,186.67,0.02,Regular Air,2.06 Toman,19.98,8.68,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.37,
7574,54177,Critical,25,159.0,0.1,Regular Air,-98.15 Toman,6.48,7.37,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.37,
7750,55461,Medium,16,84.01,0.06,Regular Air,-34.12 Toman,4.82,5.72,Tehran,Tehran,Small Business,Furniture,Small Pack,0.47,
7760,55526,High,23,445.17,0.02,Regular Air,38.11 Toman,18.97,9.03,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.37,
7829,55969,Medium,37,2329.4,0.08,Regular Air,189.77 Toman,64.98,6.88,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.73,
7996,57153,Critical,9,106.05,0.02,Regular Air,-14.52 Toman,11.33,6.12,Tehran,Tehran,Corporate,Office Supplies,Medium Box,0.42,
7997,57153,Critical,45,698.1,0.01,Regular Air,336.25 Toman,15.67,1.39,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.38,
8065,57538,Critical,40,1370.49,0.08,,-244.63 Toman,33.98,19.99,Tehran,Tehran,Small Business,Furniture,Small Box,0.55,
8201,58656,High,5,39.44,0.0,Regular Air,-0.943 Toman,6.75,2.99,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.35,
8202,58656,High,3,11.01,0.09,Regular Air,-1.42 Toman,2.08,5.33,Tehran,Tehran,Small Business,Furniture,Small Box,0.43,Average
8226,58789,Low,26,195.51,0.03,Regular Air,-105.7195 Toman,7.3,7.72,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.38,
8227,58789,Low,38,377.13,0.02,Regular Air,-10.29 Toman,9.77,6.02,Tehran,Tehran,Small Business,Furniture,Medium Box,0.48,
8280,59200,Medium,4,170.45,0.09,Regular Air,-30.27 Toman,42.98,4.62,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.56,
8281,59200,Medium,28,350.42,0.03,Regular Air,-37.3 Toman,11.97,5.81,Tehran,Tehran,Home Office,Office Supplies,Small Pack,0.6,
8321,59459,Medium,40,69.66,0.07,Regular Air,-51.42 Toman,1.7,1.99,Tehran,Tehran,Small Business,Technology,Small Pack,0.51,
8379,59878,High,6,112.4,0.1,Regular Air,-46.7451 Toman,17.98,8.51,Tehran,Tehran,Corporate,Technology,Medium Box,0.4,
8386,59909,Low,11,1255.48,0.06,Delivery Truck,-292.6506 Toman,115.99,56.14,Tehran,Tehran,Small Business,Technology,Jumbo Drum,0.4,
184,1218,Not Specified,3,46.46,0.1,Regular Air,-25.13 Toman,14.42,6.75,Tehran,Tehran,Corporate,Office Supplies,Medium Box,0.52,
237,1600,Medium,32,303.59,0.1,Regular Air,-45.99 Toman,9.65,6.22,Tehran,Tehran,Corporate,Furniture,Small Box,0.55,
238,1600,Medium,36,191.6,0.04,Regular Air,-150.74 Toman,4.98,7.44,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.36,
347,2373,Not Specified,36,317.59,0.06,Regular Air,-46.115 Toman,8.6,6.19,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.38,
377,2626,Not Specified,16,48.37,0.02,Regular Air,18.02 Toman,2.88,0.5,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.36,
459,3109,Low,37,6477.7395,0.01,Regular Air,1653.966 Toman,205.99,8.99,Tehran,Tehran,Corporate,Technology,Small Box,0.58,
1246,9088,Critical,50,15383.7,0.03,Regular Air,6523.257 Toman,304.99,19.99,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.4,Average
1247,9088,Critical,31,1637.457,0.09,Regular Air,118.152 Toman,65.99,8.99,Tehran,Tehran,Home Office,Technology,Small Box,0.58,
1584,11428,Medium,16,1554.53,0.0,Regular Air,474.66 Toman,90.48,19.99,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.4,
1736,12452,Medium,1,356.95,0.08,Regular Air,-228.2405 Toman,387.99,19.99,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.38,
1737,12452,Medium,17,112.86,0.04,Regular Air,-56.78 Toman,6.6,4.07,Tehran,Tehran,Corporate,Technology,Small Pack,0.66,
1853,13345,Not Specified,24,116.82,0.02,Regular Air,-42.05 Toman,4.77,2.39,Tehran,Tehran,Corporate,Technology,Small Pack,0.72,
2193,15808,Critical,33,126.88,0.05,Regular Air,12.63 Toman,3.7,1.61,Tehran,Tehran,Corporate,Furniture,Wrap Bag,0.44,
2194,15808,Critical,42,906.64,0.07,Express Air,-148.925 Toman,22.38,15.1,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.38,
2196,15808,Critical,3,58.14,0.01,Regular Air,-96.25 Toman,20.99,4.81,Tehran,Tehran,Corporate,Technology,Medium Box,0.58,
2474,17985,Medium,4,473.88,0.01,Delivery Truck,-183.26 Toman,110.98,30.0,Tehran,Tehran,Home Office,Furniture,Jumbo Drum,0.71,
2475,17985,Medium,50,849.031,0.07,Regular Air,-133.309 Toman,20.99,3.3,Tehran,Tehran,Home Office,Technology,Small Pack,0.81,Poor
2841,20480,Medium,4,1042.63,0.02,Delivery Truck,-219.93 Toman,240.98,60.2,Tehran,Tehran,Corporate,Furniture,Jumbo Box,0.56,
2919,21091,High,32,270.73,0.1,Express Air,-54.5675 Toman,8.88,6.28,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.35,
3748,26759,Not Specified,30,251.11,0.03,Regular Air,10.0385 Toman,7.84,4.71,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.35,
3759,26853,Low,21,64.44,0.0,Regular Air,-89.02 Toman,2.66,6.35,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.36,
3768,26918,Low,16,77.96,0.05,Regular Air,16.65 Toman,4.84,0.71,Tehran,Tehran,Home Office,Office Supplies,Wrap Bag,0.52,
3847,27456,Not Specified,29,9492.92,0.05,Delivery Truck,772.04 Toman,328.14,91.05,Tehran,Tehran,Home Office,Office Supplies,Jumbo Drum,0.57,
3980,28420,Low,2,45.64,0.08,Express Air,-0.1099999999999994 Toman,15.57,1.39,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.38,
4123,29318,Not Specified,21,2954.14,0.04,Express Air,-522.94 Toman,138.14,35.0,Tehran,Tehran,Corporate,Office Supplies,Large Box,,
4124,29318,Not Specified,34,3375.3075,0.1,Regular Air,562.1310000000001 Toman,125.99,8.08,Tehran,Tehran,Corporate,Technology,Small Box,0.57,
4223,30016,Critical,15,85.56,0.03,Regular Air,-41.58 Toman,5.28,5.66,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.4,
4224,30016,Critical,8,754.6555,0.01,Regular Air,-212.553 Toman,110.99,2.5,Tehran,Tehran,Corporate,Technology,Small Box,0.57,
4676,33255,Critical,19,108.21,0.08,Express Air,-50.02 Toman,5.28,5.66,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.4,Average
4933,35104,High,1,36.31,0.04,Regular Air,-74.45 Toman,29.99,5.5,Tehran,Tehran,Small Business,Technology,Small Box,0.51,
4934,35104,High,18,388.15,0.0,Regular Air,-44.21 Toman,19.94,14.87,Tehran,Tehran,Small Business,Furniture,Large Box,0.57,
4946,35142,Low,11,231.27,0.03,Regular Air,89.29 Toman,20.24,6.67,Tehran,Tehran,Corporate,Furniture,Small Pack,0.49,
5037,35908,Not Specified,40,240.18,0.06,Regular Air,-160.21 Toman,5.78,7.64,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.36,
5038,35908,Not Specified,45,529.28,0.1,Express Air,-30.27 Toman,12.21,4.81,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.58,
